ASSET_TYPE                                                NAME                                                                                                                                                                                                                            LOCATION
firebaserules.googleapis.com/Ruleset                      //firebaserules.googleapis.com/projects/heidless-apps-2/rulesets/6dfe749f-8634-440b-a964-30eaf0dd49bf                                                                                                                           global
storage.googleapis.com/Bucket                             //storage.googleapis.com/heidless-apps-2.firebasestorage.app                                                                                                                                                                    us-east1
firebaserules.googleapis.com/Release                      //firebaserules.googleapis.com/projects/heidless-apps-2/releases/cloud.firestore/suiteutils-db-0                                                                                                                                global
firebaserules.googleapis.com/Ruleset                      //firebaserules.googleapis.com/projects/heidless-apps-2/rulesets/f0c4e217-39a4-43db-8142-6f538a4a0fcf                                                                                                                           global
firestore.googleapis.com/Database                         //firestore.googleapis.com/projects/789026577646/databases/suiteutils-db-0                                                                                                                                                      nam5
firebaserules.googleapis.com/Release                      //firebaserules.googleapis.com/projects/heidless-apps-2/releases/cloud.firestore/plantune-db-0                                                                                                                                  global
firestore.googleapis.com/Database                         //firestore.googleapis.com/projects/789026577646/databases/plantune-db-0                                                                                                                                                        nam5
firebaserules.googleapis.com/Ruleset                      //firebaserules.googleapis.com/projects/heidless-apps-2/rulesets/795d1bab-96e6-4411-b5e0-81ef2db0ab7b                                                                                                                           global
firebaserules.googleapis.com/Release                      //firebaserules.googleapis.com/projects/heidless-apps-2/releases/cloud.firestore/promptaccreditation-db-0                                                                                                                       global
firebaserules.googleapis.com/Ruleset                      //firebaserules.googleapis.com/projects/heidless-apps-2/rulesets/2df34e6d-b9f4-456c-9f90-52e963d004e1                                                                                                                           global
firestore.googleapis.com/Database                         //firestore.googleapis.com/projects/789026577646/databases/promptaccreditation-db-0                                                                                                                                             nam5
firebaserules.googleapis.com/Release                      //firebaserules.googleapis.com/projects/heidless-apps-2/releases/cloud.firestore/promptmaster-spa-db-0                                                                                                                          global
firebaserules.googleapis.com/Ruleset                      //firebaserules.googleapis.com/projects/heidless-apps-2/rulesets/d946e68e-2246-4571-8fde-5f7529bfd27e                                                                                                                           global
firestore.googleapis.com/Database                         //firestore.googleapis.com/projects/789026577646/databases/promptmaster-spa-db-0                                                                                                                                                nam5
firebaserules.googleapis.com/Release                      //firebaserules.googleapis.com/projects/heidless-apps-2/releases/cloud.firestore/promptresources-db-0                                                                                                                           global
firebaserules.googleapis.com/Ruleset                      //firebaserules.googleapis.com/projects/heidless-apps-2/rulesets/3459347e-f2f4-4f5e-b05e-2e6a3dde7b9b                                                                                                                           global
firestore.googleapis.com/Database                         //firestore.googleapis.com/projects/789026577646/databases/promptresources-db-0                                                                                                                                                 nam5
firebaserules.googleapis.com/Release                      //firebaserules.googleapis.com/projects/heidless-apps-2/releases/cloud.firestore/prompttool-db-0                                                                                                                                global
firebaserules.googleapis.com/Ruleset                      //firebaserules.googleapis.com/projects/heidless-apps-2/rulesets/638f03ef-bf00-422a-86ab-8ef3128d7091                                                                                                                           global
firestore.googleapis.com/Database                         //firestore.googleapis.com/projects/789026577646/databases/prompttool-db-0                                                                                                                                                      nam5
firebaserules.googleapis.com/Ruleset                      //firebaserules.googleapis.com/projects/heidless-apps-2/rulesets/6e907b4d-f583-4e77-bea9-b31a506a1bcd                                                                                                                           global
firebaserules.googleapis.com/Release                      //firebaserules.googleapis.com/projects/heidless-apps-2/releases/cloud.firestore/autovideo-db-0                                                                                                                                 global
firestore.googleapis.com/Database                         //firestore.googleapis.com/projects/789026577646/databases/autovideo-db-0                                                                                                                                                       nam5
firebaserules.googleapis.com/Release                      //firebaserules.googleapis.com/projects/heidless-apps-2/releases/cloud.firestore                                                                                                                                                global
firebaserules.googleapis.com/Ruleset                      //firebaserules.googleapis.com/projects/heidless-apps-2/rulesets/75e9e799-6066-40f8-a488-b54476c56c37                                                                                                                           global
firestore.googleapis.com/Database                         //firestore.googleapis.com/projects/789026577646/databases/(default)                                                                                                                                                            nam5
iam.googleapis.com/ServiceAccount                         //iam.googleapis.com/projects/heidless-apps-2/serviceAccounts/firebase-adminsdk-fbsvc@heidless-apps-2.iam.gserviceaccount.com                                                                                                   global
apikeys.googleapis.com/Key                                //apikeys.googleapis.com/projects/789026577646/locations/global/keys/8bfbb0fc-94bf-47b0-b837-11b1799a9c19
iam.googleapis.com/ServiceAccountKey                      //iam.googleapis.com/projects/heidless-apps-2/serviceAccounts/114327992364409494060/keys/a97c596437222ebf47f2fdc8cfa9da4d6a11b598                                                                                               global
iam.googleapis.com/ServiceAccount                         //iam.googleapis.com/projects/heidless-apps-2/serviceAccounts/heidless-apps-2@heidless-apps-2.iam.gserviceaccount.com                                                                                                           global
cloudresourcemanager.googleapis.com/Project               //cloudresourcemanager.googleapis.com/projects/heidless-apps-2                                                                                                                                                                  global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/dataplex.googleapis.com                                                                                                                                            global
firebase.googleapis.com/FirebaseAppInfo                   //firebase.googleapis.com/projects/789026577646/webApps/1:789026577646:web:313bd130546259400fa7ff
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/runtimeconfig.googleapis.com                                                                                                                                       global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/storage-api.googleapis.com                                                                                                                                         global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/firebaseremoteconfig.googleapis.com                                                                                                                                global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/cloudaicompanion.googleapis.com                                                                                                                                    global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/apphub.googleapis.com                                                                                                                                              global
logging.googleapis.com/LogBucket                          //logging.googleapis.com/projects/789026577646/locations/global/buckets/_Default                                                                                                                                                global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/generativelanguage.googleapis.com                                                                                                                                  global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/agentregistry.googleapis.com                                                                                                                                       global
identitytoolkit.googleapis.com/DefaultSupportedIdpConfig  //identitytoolkit.googleapis.com/projects/789026577646/defaultSupportedIdpConfigs/google.com                                                                                                                                    global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/bigqueryconnection.googleapis.com                                                                                                                                  global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/firebasehosting.googleapis.com                                                                                                                                     global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/artifactregistry.googleapis.com                                                                                                                                    global
firebase.googleapis.com/FirebaseAppInfo                   //firebase.googleapis.com/projects/789026577646/webApps/1:789026577646:web:3ac0ba2896c8cf260fa7ff
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/bigqueryreservation.googleapis.com                                                                                                                                 global
cloudfunctions.googleapis.com/Function                    //cloudfunctions.googleapis.com/projects/heidless-apps-2/locations/us-central1/functions/ssrpromptresourcesv1                                                                                                                   us-central1
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/datastore.googleapis.com                                                                                                                                           global
firebase.googleapis.com/FirebaseAppInfo                   //firebase.googleapis.com/projects/789026577646/webApps/1:789026577646:web:650d6d2b9894cece0fa7ff
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/storage.googleapis.com                                                                                                                                             global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/cloudresourcemanager.googleapis.com                                                                                                                                global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/iamcredentials.googleapis.com                                                                                                                                      global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/analyticshub.googleapis.com                                                                                                                                        global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/firebaseextensions.googleapis.com                                                                                                                                  global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/notebooks.googleapis.com                                                                                                                                           global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/securetoken.googleapis.com                                                                                                                                         global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/sql-component.googleapis.com                                                                                                                                       global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/firebaseappdistribution.googleapis.com                                                                                                                             global
logging.googleapis.com/LogSink                            //logging.googleapis.com/projects/789026577646/sinks/_Default                                                                                                                                                                   global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/cloudapiregistry.googleapis.com                                                                                                                                    global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/firebase.googleapis.com                                                                                                                                            global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/run.googleapis.com                                                                                                                                                 global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/aiplatform.googleapis.com                                                                                                                                          global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/compute.googleapis.com                                                                                                                                             global
firebase.googleapis.com/FirebaseAppInfo                   //firebase.googleapis.com/projects/789026577646/webApps/1:789026577646:web:6fed28bd312738c20fa7ff
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/eventarc.googleapis.com                                                                                                                                            global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/texttospeech.googleapis.com                                                                                                                                        global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/serviceusage.googleapis.com                                                                                                                                        global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/cloudapis.googleapis.com                                                                                                                                           global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/bigquerymigration.googleapis.com                                                                                                                                   global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/cloudbuild.googleapis.com                                                                                                                                          global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/containerregistry.googleapis.com                                                                                                                                   global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/appengine.googleapis.com                                                                                                                                           global
firebase.googleapis.com/FirebaseAppInfo                   //firebase.googleapis.com/projects/789026577646/webApps/1:789026577646:web:904f42443db97bc30fa7ff
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/oslogin.googleapis.com                                                                                                                                             global
cloudfunctions.googleapis.com/Function                    //cloudfunctions.googleapis.com/projects/heidless-apps-2/locations/us-central1/functions/ssrheidlessvideosystem                                                                                                                 us-central1
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/dataform.googleapis.com                                                                                                                                            global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/bigquerydatatransfer.googleapis.com                                                                                                                                global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/apikeys.googleapis.com                                                                                                                                             global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/testing.googleapis.com                                                                                                                                             global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/pubsub.googleapis.com                                                                                                                                              global
firebase.googleapis.com/FirebaseAppInfo                   //firebase.googleapis.com/projects/789026577646/webApps/1:789026577646:web:5570644be044b1ca0fa7ff
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/servicemanagement.googleapis.com                                                                                                                                   global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/firebaserules.googleapis.com                                                                                                                                       global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/deploymentmanager.googleapis.com                                                                                                                                   global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/networkservices.googleapis.com                                                                                                                                     global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/apptopology.googleapis.com                                                                                                                                         global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/modelarmor.googleapis.com                                                                                                                                          global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/fcmregistrations.googleapis.com                                                                                                                                    global
identitytoolkit.googleapis.com/OauthIdpConfig             //identitytoolkit.googleapis.com/projects/789026577646/oauthidpconfigs/google.com                                                                                                                                               global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/identitytoolkit.googleapis.com                                                                                                                                     global
logging.googleapis.com/LogBucket                          //logging.googleapis.com/projects/789026577646/locations/global/buckets/_Required                                                                                                                                               global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/observability.googleapis.com                                                                                                                                       global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/logging.googleapis.com                                                                                                                                             global
firebase.googleapis.com/FirebaseAppInfo                   //firebase.googleapis.com/projects/789026577646/webApps/1:789026577646:web:9272a8d4bb0348990fa7ff
identitytoolkit.googleapis.com/Config                     //identitytoolkit.googleapis.com/projects/789026577646/config                                                                                                                                                                   global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/cloudfunctions.googleapis.com                                                                                                                                      global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/iam.googleapis.com                                                                                                                                                 global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/monitoring.googleapis.com                                                                                                                                          global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/bigquerystorage.googleapis.com                                                                                                                                     global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/firebasestorage.googleapis.com                                                                                                                                     global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/networksecurity.googleapis.com                                                                                                                                     global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/fcm.googleapis.com                                                                                                                                                 global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/telemetry.googleapis.com                                                                                                                                           global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/source.googleapis.com                                                                                                                                              global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/firebaseinstallations.googleapis.com                                                                                                                               global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/edgecache.googleapis.com                                                                                                                                           global
serviceusage.googleapis.com/Service                       //serviceusage.googleapis.com/projects/789026577646/services/cloudtrace.googleapis.com                                                                                                                                          global
firebase.googleapis.com/FirebaseAppInfo                   //firebase.googleapis.com/projects/789026577646/webApps/1:789026577646:web:02f956491553340b0fa7ff
